case_name,seed,n_faces,Q_ratio_mean,Q_ratio_std,Q_ratio_median,Q_log_ratio_mean,Q_log_ratio_std,Q_correlation,Q_match_strict,Q_match_normal,Q_match_loose,Qp_ratio_mean,Qp_ratio_std,Qp_ratio_median,Qp_correlation,Qp_match_strict,Qp_match_normal,Qp_match_loose,Q_log_RMSE,diagnostic_face_rqd_mean,diagnostic_face_rqd_min_dir,diagnostic_bh_rqd_mean,diagnostic_face_rqd_scanline_mean,diagnostic_face_rqd_jv_mean,diagnostic_face_rqd_conservative_mean,diagnostic_bh_rqd_direct_mean,diagnostic_bh_rqd_hudson_mean,diagnostic_lambda_borehole_mean,diagnostic_lambda_face_scanline_mean,diagnostic_face_joints_mean,diagnostic_miss_ratio_union_mean,diagnostic_miss_ratio_union_std,diagnostic_detection_ratio_union_mean,diagnostic_detection_ratio_union_std,diagnostic_face_fracture_density_mean,diagnostic_face_fracture_density_std,diagnostic_bh_fracture_frequency_mean,diagnostic_bh_fracture_frequency_std,diagnostic_bh_union_fracture_frequency_mean,diagnostic_bh_union_fracture_frequency_std,diagnostic_face_orientation_bias_mean,diagnostic_face_orientation_bias_std,diagnostic_bh_union_orientation_bias_mean,diagnostic_bh_union_orientation_bias_std,diagnostic_orientation_bias_gap_mean,diagnostic_orientation_bias_gap_std,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime
granite_dense_unfavorable,44,8,1.1267013231205023,0.13565511859624646,1.133992704065585,0.0486548690524725,0.052456965845701815,-0.3798419231422059,87.5,100.0,100.0,1.0188099286711236,0.05569504523254733,1.0225576860949195,-0.6739462910389991,100.0,100.0,100.0,0.07154739372087829,98.20474568086297,98.20474568086297,99.6736164332506,98.20474568086297,100.0,98.20474568086297,99.6736164332506,99.90186818287503,0.17857142857142855,1.9125,174.125,0.9964206112476306,0.004160017104281699,0.003579388752369432,0.004160017104281681,2.217028357270102,0.1508449694768705,0.17857142857142855,0.21128856368212914,0.17857142857142855,0.21128856368212914,0.8931805798998097,0.006828383074587879,0.40802225781969514,0.41019633137110983,0.48515832208011456,0.40923263018338557,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,45,8,1.0557918487076,0.15185306468113227,1.0820066756068036,0.018758077629031797,0.06590137968369043,-0.01797230643606097,75.0,100.0,100.0,1.0138230889087914,0.05097502965508096,1.004302742122019,0.1306441009048375,100.0,100.0,100.0,0.06851902889380956,98.30162648815661,98.30162648815661,99.84115627143515,98.30162648815661,100.0,98.30162648815661,99.84115627143515,99.8392856960664,0.24999999999999997,1.9875,185.125,0.9979928541403951,0.002593031871060126,0.002007145859604876,0.002593031871060127,2.3570847071909697,0.08945300709396871,0.24999999999999997,0.17127969726116854,0.24999999999999997,0.17127969726116854,0.8921068354790741,0.003990790088871846,0.6128766593776895,0.35507574851537343,0.27923017610138456,0.3570837295251711,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,46,8,1.1081135795268722,0.14238001351735724,1.0673052809724684,0.04136032516295354,0.05156126228050555,0.0932335050138727,87.5,100.0,100.0,1.0614418493820619,0.07745740259830433,1.04465656155486,0.24032412755882646,100.0,100.0,100.0,0.06610022893715523,98.0362485250811,98.0362485250811,99.73321405091774,98.0362485250811,100.0,98.0362485250811,99.73321405091774,99.84551172432548,0.26785714285714285,1.9250000000000003,176.5,0.9972664215867195,0.002734907716516897,0.0027335784132804836,0.0027349077165168875,2.247267796457562,0.19435158157798335,0.26785714285714285,0.19479843061849486,0.26785714285714285,0.19479843061849486,0.8891378254318374,0.007234705806389992,0.6310765283846751,0.36817870116608936,0.2580612970471623,0.3664404653305022,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,47,8,1.0363687295738715,0.13830230544367672,1.0211297092240876,0.0116611007790772,0.057850355357810405,0.21646148044268504,87.5,100.0,100.0,1.0298480289414393,0.06843041003578802,1.0370554055271861,0.4847976510323018,100.0,100.0,100.0,0.059013938068940446,98.04857376178046,98.04857376178046,99.6619336418519,98.04857376178046,100.0,98.04857376178046,99.6619336418519,99.79963938094699,0.30357142857142855,1.825,172.875,0.9985337117303061,0.0025397003422337012,0.0014662882696938424,0.002539700342233694,2.2011128629609127,0.1294449332529149,0.30357142857142855,0.21943224513293763,0.30357142857142855,0.21943224513293763,0.8898245016786133,0.0035927574437542996,0.5987618264297376,0.3522043864285616,0.29106267524887575,0.35032580305449534,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,48,8,0.9328494238216811,0.13470117930932946,0.8985088454664591,-0.03447605888259335,0.06024124547372886,0.011801751849125786,87.5,100.0,100.0,0.996781410967134,0.04669780774981956,0.999605381463816,0.30428548454864673,100.0,100.0,100.0,0.06940897847038308,98.27046502548811,98.27046502548811,99.66092929835457,98.27046502548811,100.0,98.27046502548811,99.66092929835457,99.88728708290088,0.17857142857142858,1.9875,176.5,0.996518034423229,0.003851400345473573,0.0034819655767710776,0.0038514003454735795,2.247267796457562,0.07796968012336761,0.17857142857142858,0.13832083379312204,0.17857142857142858,0.13832083379312204,0.8864591035102212,0.007703243593395651,0.5871690694784679,0.3449542317287728,0.2992900340317532,0.3487138168822148,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,49,8,1.0541911335323508,0.11764761019821071,1.0391440342304727,0.020225198071137193,0.048325864462473035,-0.22081757107639688,100.0,100.0,100.0,1.0007015600563682,0.04083160563920009,1.0010551327528245,-0.2390099691453256,100.0,100.0,100.0,0.05238747763599661,97.7613960457754,97.7613960457754,99.56430344350073,97.7613960457754,100.0,97.7613960457754,99.56430344350073,99.89973913941905,0.21428571428571427,2.1,184.5,0.9972395767584397,0.002769956883158328,0.0027604232415603907,0.0027699568831583234,2.349126960036375,0.1307784989928643,0.21428571428571427,0.15971914124998496,0.21428571428571427,0.15971914124998496,0.8830315367126041,0.006367185470356566,0.6108448303182746,0.36284525065829154,0.2721867063943295,0.3599638767026563,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,50,8,1.0058011302916552,0.15496550584363886,0.9470181403434099,-0.002586798857635547,0.06636068420867457,-0.6111288538307333,100.0,100.0,100.0,0.9967523807366094,0.02739399701284105,0.9948992177613813,-0.55156379727382,100.0,100.0,100.0,0.06641108293781464,98.7884739108962,98.7884739108962,99.80535300213018,98.7884739108962,100.0,98.7884739108962,99.80535300213018,99.94151449799443,0.125,1.7874999999999999,179.25,0.9971958457918908,0.00389986750466529,0.0028041542081092006,0.0038998675046652905,2.282281883937779,0.14527629728451563,0.125,0.11151782139997139,0.125,0.11151782139997139,0.8848752149638699,0.008986298907730785,0.5207845766374545,0.4094774650392921,0.3640906383264154,0.406074923897116,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_dense_unfavorable,51,8,1.1662501482906094,0.25390800752417575,1.0978931525207414,0.05674964729998687,0.09291710172215294,0.3657207214292803,62.5,87.5,100.0,1.0083581666445267,0.048031980305926356,1.0194440433622498,0.2624775926644548,100.0,100.0,100.0,0.108876582703159,97.32786200493666,97.32786200493666,99.80088160005522,97.32786200493666,100.0,97.32786200493666,99.80088160005522,99.93315942627936,0.14285714285714285,2.2875,181.875,0.9993206521739131,0.0017973854015384525,0.0006793478260869565,0.0017973854015384447,2.315704421987077,0.2599590284253429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8871263110011112,0.007132428188353465,0.4847486280960368,0.38028120306657986,0.4023776829050743,0.37746591010419916,cases/granite_dense_unfavorable.yaml,granite_dense_unfavorable,medium_to_poor,dense,unfavorable,high
granite_sparse_unfavorable,42,8,1.0041771078227293,0.0914760717734315,1.0239689923215618,-2.1864837551122118e-05,0.040055236207443,0.031726575529536095,100.0,100.0,100.0,0.9939518405725324,0.05138483841939099,0.9892028887887212,0.09947133074560882,100.0,100.0,100.0,0.040055242175090815,99.80533123070205,99.80533123070205,99.93173792556024,99.80533123070205,100.0,99.80533123070205,99.93173792556024,99.97493478485475,0.05357142857142857,0.2875,19.125,0.9886133603238867,0.02003786583699836,0.01138663967611336,0.02003786583699835,0.24350706293059984,0.045212331061162556,0.05357142857142857,0.06916041689656101,0.05357142857142857,0.06916041689656101,0.9088420327355919,0.009504606777053098,0.31645832178720745,0.4102079309739502,0.5923837109483844,0.41263498106972185,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,43,8,1.0111761065935387,0.16237041102046362,1.0191992910729941,-0.0014290419020475398,0.07599797447638475,-0.17225638293346343,75.0,100.0,100.0,1.032058073868824,0.05679789574391605,1.0305975598519495,nan,100.0,100.0,100.0,0.07601140891518215,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.2875,19.25,1.0,0.0,0.0,0.0,0.24509861236151884,0.044903135241122334,0.0,0.0,0.0,0.0,0.9011630450068322,0.02250587052246244,0.0,0.0,0.9011630450068322,0.02250587052246244,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,44,8,1.1462724911569429,0.19892095044947994,1.0968825299765483,0.05338010869879009,0.06993465093639271,-0.5787201497891379,75.0,87.5,100.0,1.0262779010620813,0.0773696212348325,1.0313133274218524,-0.45079453463487795,100.0,100.0,100.0,0.08797892592143725,99.93497898689972,99.93497898689972,100.0,99.93497898689972,100.0,99.93497898689972,100.0,99.99164492828493,0.017857142857142856,0.2,21.0,1.0,0.0,0.0,0.0,0.26738030439438415,0.042705752605030615,0.017857142857142856,0.04724555912615341,0.017857142857142856,0.04724555912615341,0.902713840729999,0.017120051651119468,0.1185072259947447,0.3135406485462235,0.7842066147352544,0.3206028764244863,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,45,8,1.0302959610278895,0.10380910550664138,1.0430920904181202,0.010764961234885378,0.04365211664849467,0.7272908609522765,100.0,100.0,100.0,0.9903678323380816,0.07472113162442265,1.0031860964095325,0.13830693160396546,100.0,100.0,100.0,0.04495988966047816,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97493478485475,0.05357142857142857,0.15000000000000002,17.0,1.0,0.0,0.0,0.0,0.21645072260497766,0.03601265264628424,0.05357142857142857,0.06916041689656101,0.05357142857142857,0.06916041689656101,0.8959478509800427,0.016980825475628354,0.3171209393832697,0.4103437463404222,0.578826911596773,0.4147535881155468,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,46,8,1.0138417709410268,0.08533684110602227,1.0148181760195698,0.004443894630060258,0.03633908589627044,0.3314228514628441,100.0,100.0,100.0,0.9803112796194776,0.06800332051257381,1.0015308182519749,nan,100.0,100.0,100.0,0.03660979873284746,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.22499999999999998,18.25,1.0,0.0,0.0,0.0,0.2323662169141672,0.05162118876772874,0.0,0.0,0.0,0.0,0.9027377931188515,0.01902571200829074,0.0,0.0,0.9027377931188515,0.01902571200829074,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,47,8,0.977530927618097,0.09244813342298823,1.0165125417999636,-0.011909928084180024,0.04262427967011693,0.44163306005880226,100.0,100.0,100.0,0.988153709683872,0.05409751828066084,0.9877774598858378,0.3839312183688567,100.0,100.0,100.0,0.04425692719074251,99.91163504165033,99.91163504165033,100.0,99.91163504165033,100.0,99.91163504165033,100.0,99.98328985656984,0.03571428571428571,0.25,19.5,0.9886363636363636,0.019682395540555408,0.011363636363636364,0.01968239554055542,0.24828171122335668,0.03872406897404506,0.03571428571428571,0.06185895741317418,0.03571428571428571,0.06185895741317418,0.913888957242194,0.013778115908206587,0.19655425421710937,0.34338029026660966,0.7173347030250845,0.34087179797477707,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,48,8,0.9135316336346804,0.10412595844572947,0.8952574591690285,-0.0420334236613055,0.04867732880787486,0.49465785847967286,87.5,100.0,100.0,0.9828245835308855,0.08572647092346636,0.9897422518180673,0.051550937602244044,100.0,100.0,100.0,0.06431400348727141,99.71790903342381,99.71790903342381,99.89325595971879,99.71790903342381,100.0,99.71790903342381,99.89325595971879,99.95822464142461,0.08928571428571427,0.38749999999999996,20.875,0.9751737700228833,0.02558309674306831,0.024826229977116705,0.0255830967430683,0.2657887549634652,0.03569473188444477,0.08928571428571427,0.09942436362196468,0.08928571428571427,0.09942436362196468,0.9074332862248575,0.01569539517424913,0.4381992474833618,0.43836590860446023,0.4692340387414957,0.4426708781229511,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,49,8,1.0774523880730116,0.14211675762876366,1.0424648996209829,0.028687782991264205,0.05652716559593828,-0.22440312269619228,75.0,100.0,100.0,1.0178014587665207,0.05517954118002382,1.0054452733770192,nan,100.0,100.0,100.0,0.06339013600919702,99.87925789724565,99.87925789724565,100.0,99.87925789724565,100.0,99.87925789724565,100.0,100.0,0.0,0.225,20.75,1.0,0.0,0.0,0.0,0.2641972055325463,0.04210843993477923,0.0,0.0,0.0,0.0,0.895813618380907,0.012815279023080037,0.0,0.0,0.895813618380907,0.012815279023080037,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,50,8,0.9813616257026855,0.18069512618986025,0.937456299240103,-0.015490293999182073,0.07963066955727965,-0.30572805566594435,75.0,100.0,100.0,0.96629905068534,0.06214767236737631,0.9611498922067673,-0.373460517705028,100.0,100.0,100.0,0.08112331811706028,99.98824115009327,99.98824115009327,100.0,99.98824115009327,100.0,99.98824115009327,100.0,99.99164492828493,0.017857142857142856,0.1875,21.0,1.0,0.0,0.0,0.0,0.26738030439438415,0.03053121172684614,0.017857142857142856,0.04724555912615341,0.017857142857142856,0.04724555912615341,0.9072304853588808,0.018123319665211895,0.11137123806877453,0.2946605991353468,0.7958592472901064,0.30659888791973966,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_unfavorable,51,8,1.179291348025266,0.24432069492160843,1.1499298858074858,0.061824159376915225,0.09360037634155484,0.37840344400052994,50.0,87.5,100.0,1.0186972369340053,0.05750653468631234,1.0132596769854905,nan,100.0,100.0,100.0,0.11217511815880968,99.98666381492528,99.98666381492528,100.0,99.98666381492528,100.0,99.98666381492528,100.0,100.0,0.0,0.1875,18.875,1.0,0.0,0.0,0.0,0.24032396406876194,0.06186604652060215,0.0,0.0,0.0,0.0,0.9015984545020203,0.013677224207846008,0.0,0.0,0.9015984545020203,0.013677224207846008,cases/granite_sparse_unfavorable.yaml,granite_sparse_unfavorable,uncertain,sparse,unfavorable,high
granite_sparse_favorable,42,8,0.9782351170992345,0.06916343606381042,0.9693372185827954,-0.010622052673601196,0.030282641832772652,0.362578652530841,100.0,100.0,100.0,0.9648904265526477,0.02173011982046272,0.9607465287088228,0.9071255528287893,100.0,100.0,100.0,0.03209153158346841,100.0,100.0,99.68247833960672,100.0,100.0,100.0,99.68247833960672,99.8830289959889,0.25,0.0125,19.125,0.9665034747029716,0.026753767849288408,0.033496525297028394,0.026753767849288394,0.24350706293059984,0.045212331061162556,0.25,0.15567496226930977,0.25,0.15567496226930977,0.03497997936371894,0.008449121525317835,0.017709922613625736,0.017313032381029343,0.017270056750093202,0.02129797562057408,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,43,8,1.032446969063781,0.19517372893363616,1.015775538417881,0.005307303855993137,0.08867907416478496,-0.15122533589810247,75.0,87.5,100.0,1.0594161509000717,0.07747708153658449,1.0586656216866053,0.08710514915089901,100.0,100.0,100.0,0.08883774912132382,100.0,100.0,99.93496288430467,100.0,100.0,100.0,99.93496288430467,99.80461923748184,0.2678571428571428,0.08750000000000001,19.25,0.9743389780154487,0.03453835871376832,0.025661021984551394,0.034538358713768307,0.24509861236151884,0.044903135241122334,0.2678571428571428,0.21943224513293763,0.2678571428571428,0.21943224513293763,0.03865838800358612,0.004800520254585,0.03959091183818725,0.03122663941676065,-0.0009325238346011289,0.03187733912791534,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,44,8,1.1707341875482968,0.2652062416913324,1.1015857202204122,0.05928465298090163,0.08513442396999771,-0.7010148083159986,87.5,87.5,100.0,1.039232126477804,0.10130334185258563,1.0333940281203888,-0.5218996201933377,87.5,100.0,100.0,0.10374266346961239,100.0,100.0,99.95259514062647,100.0,100.0,100.0,99.95259514062647,99.88515803944489,0.21428571428571427,0.025,21.0,0.9820039428815005,0.0237060470062794,0.017996057118499574,0.02370604700627941,0.26738030439438415,0.042705752605030615,0.21428571428571427,0.17496355305594127,0.21428571428571427,0.17496355305594127,0.03620488751575726,0.0071245603597173066,0.02778104392837598,0.016855803570545357,0.008423843587381283,0.017658805680431294,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,45,8,1.0291943591857753,0.10067941782088187,1.0399521616911094,0.010429534860022155,0.04233322043840181,0.7318017032326604,100.0,100.0,100.0,0.989310007375688,0.07407781258069865,1.0078418719823194,0.1278794349144343,100.0,100.0,100.0,0.04359904528866129,100.0,100.0,99.84552180488875,100.0,100.0,100.0,99.84552180488875,99.95822464142461,0.08928571428571427,0.025,17.0,0.9825721153846154,0.03040057661043686,0.017427884615384616,0.03040057661043687,0.21645072260497766,0.03601265264628424,0.08928571428571427,0.12242240357859006,0.08928571428571427,0.12242240357859006,0.03795664364362138,0.007017724628980756,0.02403854660779642,0.032147658436806135,0.013918097035824958,0.032116869996397665,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,46,8,1.0266345237786967,0.0877259590972426,1.0140997004277597,0.009865801122834389,0.036495838120062685,0.38031215893118375,100.0,100.0,100.0,0.9922185354479125,0.06480656931120216,1.0049117894434665,0.300999358047261,100.0,100.0,100.0,0.03780582272456375,100.0,100.0,99.82770002647652,100.0,100.0,100.0,99.82770002647652,99.88728708290088,0.17857142857142855,0.025,18.25,0.9769791666666667,0.03123037578268595,0.023020833333333334,0.031230375782685962,0.2323662169141672,0.05162118876772874,0.17857142857142855,0.18557687223952254,0.17857142857142855,0.18557687223952254,0.03761215681865265,0.011121281879494687,0.027571669361744974,0.03297834232339446,0.010040487456907679,0.03884436116922556,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,47,8,0.9658665397456276,0.10725283887992554,1.032714718166504,-0.01798316062784165,0.05119797311369509,0.2704147321223532,87.5,100.0,100.0,0.972616555948951,0.08059018695501861,0.9706149483772273,-0.24519820420356256,100.0,100.0,100.0,0.05426441298970624,100.0,100.0,99.43940397489975,100.0,100.0,100.0,99.43940397489975,99.80586540920608,0.3214285714285714,0.0125,19.5,0.9507340485601354,0.036234545622953536,0.04926595143986448,0.036234545622953515,0.24828171122335668,0.03872406897404506,0.3214285714285714,0.19884872724392935,0.3214285714285714,0.19884872724392935,0.03772206783012304,0.005130547568097128,0.04553138040433742,0.0244408169897629,-0.007809312574214383,0.023094945417121898,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,48,8,0.9373049037598271,0.12436625084240803,0.9335775453600159,-0.03193042776134085,0.05749359643492479,0.3769858358888967,62.5,100.0,100.0,1.0177325825159775,0.10371829521833309,1.0367533497537251,-0.14618732761217862,100.0,100.0,100.0,0.06576523282133352,100.0,100.0,99.27087826590999,100.0,100.0,100.0,99.27087826590999,99.66897014869349,0.46428571428571425,0.0625,20.875,0.921756429116269,0.05925063613124853,0.07824357088373106,0.05925063613124853,0.2657887549634652,0.03569473188444477,0.46428571428571425,0.21128856368212914,0.46428571428571425,0.21128856368212914,0.033499106352234326,0.005095467876547836,0.04242786901965412,0.022780695834590813,-0.008928762667419793,0.024373086970721353,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,49,8,1.0742529613594574,0.15021418832678324,1.0327890025792668,0.02703706242131465,0.05884023978189889,-0.10803684684300008,75.0,100.0,100.0,1.0201723144901553,0.05391027158668465,1.0052643213116905,0.25402015136909933,100.0,100.0,100.0,0.06475474161762536,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97493478485475,0.05357142857142857,0.0125,20.75,0.9858630952380953,0.025591344526666414,0.01413690476190476,0.025591344526666424,0.2641972055325463,0.04210843993477923,0.05357142857142857,0.06916041689656101,0.05357142857142857,0.06916041689656101,0.035894563813829494,0.006507466737308527,0.007076575104029495,0.011472549417293715,0.0288179887098,0.013762771844181317,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,50,8,0.9697243041939461,0.17251327649646592,0.9516522590075887,-0.02064941146171685,0.08098558209390491,-0.15686332802039293,87.5,87.5,100.0,0.9457354318029343,0.08333321303113456,0.9492903905971418,-0.02248940241981026,100.0,100.0,100.0,0.08357668754385936,99.96336620894951,99.96336620894951,99.43463762315591,99.96336620894951,100.0,99.96336620894951,99.43463762315591,99.86009282429966,0.26785714285714285,0.0125,21.0,0.9550166576928254,0.0407038460203478,0.04498334230717459,0.04070384602034779,0.26738030439438415,0.03053121172684614,0.26785714285714285,0.16656034023372882,0.26785714285714285,0.16656034023372882,0.036316281112473814,0.007149978962501568,0.035610434409833275,0.022259187092671582,0.0007058467026405391,0.020514932940409996,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
granite_sparse_favorable,51,8,1.1882872784250698,0.26289137499028337,1.173463396544296,0.06368300720879182,0.10068757277179828,0.3506318208090618,50.0,87.5,100.0,1.0199409616945443,0.08730444480811235,1.013496757272748,-0.19329844518637007,100.0,100.0,100.0,0.11913652973723553,100.0,100.0,99.66758074118306,100.0,100.0,100.0,99.66758074118306,99.91022325459011,0.1607142857142857,0.0,18.875,0.9760872297637004,0.024826000997461073,0.023912770236299646,0.024826000997461073,0.24032396406876194,0.06186604652060215,0.1607142857142857,0.11151782139997139,0.1607142857142857,0.11151782139997139,0.03781636412416878,0.004160793000872874,0.03147150806404862,0.022562952778541697,0.006344856060120155,0.024897766206632185,cases/granite_sparse_favorable.yaml,granite_sparse_favorable,uncertain,sparse,favorable,high
