case_name,seed,n_faces,Q_ratio_mean,Q_ratio_std,Q_ratio_median,Q_log_ratio_mean,Q_log_ratio_std,Q_correlation,Q_match_strict,Q_match_normal,Q_match_loose,Qp_ratio_mean,Qp_ratio_std,Qp_ratio_median,Qp_correlation,Qp_match_strict,Qp_match_normal,Qp_match_loose,Q_log_RMSE,diagnostic_face_rqd_mean,diagnostic_face_rqd_min_dir,diagnostic_bh_rqd_mean,diagnostic_face_rqd_scanline_mean,diagnostic_face_rqd_jv_mean,diagnostic_face_rqd_conservative_mean,diagnostic_bh_rqd_direct_mean,diagnostic_bh_rqd_hudson_mean,diagnostic_lambda_borehole_mean,diagnostic_lambda_face_scanline_mean,diagnostic_face_joints_mean,diagnostic_miss_ratio_union_mean,diagnostic_miss_ratio_union_std,diagnostic_detection_ratio_union_mean,diagnostic_detection_ratio_union_std,diagnostic_face_fracture_density_mean,diagnostic_face_fracture_density_std,diagnostic_bh_fracture_frequency_mean,diagnostic_bh_fracture_frequency_std,diagnostic_bh_union_fracture_frequency_mean,diagnostic_bh_union_fracture_frequency_std,diagnostic_face_orientation_bias_mean,diagnostic_face_orientation_bias_std,diagnostic_bh_union_orientation_bias_mean,diagnostic_bh_union_orientation_bias_std,diagnostic_orientation_bias_gap_mean,diagnostic_orientation_bias_gap_std,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
scenario_03_sparse_large,50,3,1.0444281408569822,0.11399032998174845,1.0499524204412782,0.016254644670908796,0.04791064815621123,0.9744066780089059,100.0,100.0,100.0,1.0778163569865349,0.005551604782493767,1.081741934374704,-2.76901509942056e-14,100.0,100.0,100.0,0.05059292124522728,100.0,100.0,99.99668956772932,100.0,100.0,100.0,99.99668956772932,99.97771980875979,0.047619047619047616,0.0,1.0,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.012732395447351627,0.0,0.047619047619047616,0.06734350297014738,0.047619047619047616,0.06734350297014738,0.09393737417057868,0.0,0.03131245805685956,0.04428250285524948,0.06262491611371912,0.04428250285524948,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,51,3,1.1803016864461453,0.173500975209227,1.2446355637044029,0.06698285902863321,0.06702332404577303,0.7813521557083208,66.66666666666666,100.0,100.0,1.0,0.0,1.0,nan,100.0,100.0,100.0,0.09475668509289699,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,52,3,1.1753682134795185,0.2947278772405462,1.0936884905716064,0.056823426738785855,0.10702871271524358,0.5655158166027748,66.66666666666666,66.66666666666666,100.0,1.16684915408713,0.26219782685443516,1.3522510154682774,nan,0.0,100.0,100.0,0.12117775031671577,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,0.012732395447351627,0.0,0.0,0.0,0.0,0.0,0.3391214404597473,0.21119363291839932,0.0,0.0,0.3391214404597473,0.21119363291839932,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,53,3,0.9980776961822945,0.11999317202498284,0.9512410254040498,-0.00387359771411222,0.050936321644101536,-0.21744302379686753,100.0,100.0,100.0,1.0,0.0,1.0,nan,100.0,100.0,100.0,0.05108339869157242,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,54,3,1.0685604735791594,0.0874784430711162,1.0659277883292355,0.027340041654627223,0.03562242724726317,0.7762918947273211,100.0,100.0,100.0,1.0,0.0,1.0,nan,100.0,100.0,100.0,0.04490473472433958,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,55,3,1.0625601466137773,0.15075288896285285,1.0834744027406498,0.0218275982535574,0.06324080705448498,-0.19801132393596663,100.0,100.0,100.0,0.9589770493681758,0.058015213152087644,1.0,nan,100.0,100.0,100.0,0.06690174678154003,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4714045207910317,0.0,0.0,0.004244131815783875,0.006002108774380708,0.0,0.0,0.0,0.0,0.020697675049655362,0.029270932764813833,0.0,0.0,0.020697675049655362,0.029270932764813833,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,56,3,0.9828343916215786,0.1256507990822114,0.9224409604323203,-0.010924020321217975,0.05378957459669501,0.3115811319360881,100.0,100.0,100.0,1.0,0.0,1.0,nan,100.0,100.0,100.0,0.0548876357231007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,57,3,1.0022744100954337,0.08200350047878387,0.959087594780241,-0.00042274659275502263,0.0347113806757741,0.21619910616304644,100.0,100.0,100.0,1.0095985130674743,0.013574347358637608,1.0,nan,100.0,100.0,100.0,0.03471395487552793,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4714045207910317,0.0,0.0,0.00848826363156775,0.012004217548761416,0.0,0.0,0.0,0.0,0.24600494004550236,0.34790352262312957,0.0,0.0,0.24600494004550236,0.34790352262312957,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,58,3,1.0453426670939407,0.3194444515803536,0.8938022693154423,0.0002888495646042877,0.12594062803954473,-0.8965666593175218,33.33333333333333,100.0,100.0,1.0920933825700796,0.2525865107303852,0.9201806515797724,0.5,66.66666666666666,100.0,100.0,0.12594095928277635,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97771980875979,0.047619047619047616,0.03333333333333333,1.0,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.012732395447351627,0.0,0.047619047619047616,0.06734350297014738,0.047619047619047616,0.06734350297014738,0.42123400589076,0.33048911774695944,0.06251430320784186,0.08840857543883385,0.3587197026829181,0.3824358838528797,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,59,3,0.5943791822407872,0.19069809568526724,0.4893653034854914,-0.24653639703013566,0.13062823808091664,0.6774046927631895,33.33333333333333,33.33333333333333,33.33333333333333,0.687536707566094,0.24013485539453494,0.6465098413022917,nan,33.33333333333333,33.33333333333333,66.66666666666666,0.27900525379412716,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,1.0,0.6666666666666666,0.4714045207910317,0.0,0.0,0.012732395447351627,0.010395957349782348,0.0,0.0,0.0,0.0,0.5421321973954148,0.3956394165785698,0.0,0.0,0.5421321973954148,0.3956394165785698,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_07_isotropic,40,3,1.0900322727995695,0.16442083623705456,1.0231674160126278,0.03269128515178895,0.06355260984285994,0.4645637196551354,66.66666666666666,100.0,100.0,1.0104698836865376,0.044515082176935616,0.987707789587045,0.4381836409083938,100.0,100.0,100.0,0.07146785531072242,99.79588667146851,99.79588667146851,99.5899279014363,99.79588667146851,100.0,99.79588667146851,99.5899279014363,99.61031145610816,0.6666666666666666,0.6333333333333333,118.66666666666667,0.9795362589480238,0.014664862255683793,0.020463741051976344,0.01466486225568379,1.5109109264190597,0.10919879817916409,0.6666666666666666,0.1781741612749496,0.6666666666666666,0.1781741612749496,0.506727331825687,0.01924743151265668,0.2920757401416983,0.10020037473815782,0.21465159168398865,0.09279602135304904,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,41,3,0.8862381741725144,0.182207424055034,0.9643824511341291,-0.0626924082404053,0.09681969892749658,-0.5304435500054007,66.66666666666666,66.66666666666666,100.0,0.9341246330247336,0.06762446057074459,0.9132995616469463,0.7656854854056028,100.0,100.0,100.0,0.11534466676614362,99.64584838598635,99.64584838598635,100.0,99.64584838598635,100.0,99.64584838598635,100.0,99.65487183858858,0.5714285714285714,0.7999999999999999,126.0,0.9868876381071504,0.00968048144984487,0.0131123618928497,0.009680481449844862,1.6042818263663048,0.03748315728217697,0.5714285714285714,0.11664236870396087,0.5714285714285714,0.11664236870396087,0.5310424551883037,0.008358666083348015,0.3414115039297274,0.03685389076503038,0.18963095125857624,0.029374120179530335,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
