case_name,seed,face_x_idx,face_x_coord,borehole_name,Q_face_mean,Qp_face_mean,Q_bh_mean,Q_bh_median,Qp_bh_mean,Qp_bh_median,RQD_bh_mean,Jn_bh_mean,RQD_borehole_direct_mean,RQD_borehole_direct_median,RQD_borehole_hudson_mean,RQD_borehole_hudson_median,lambda_borehole_mean,borehole_n_intersections_sum,RQD_face_scanline,RQD_face_jv,RQD_face_conservative,lambda_face_scanline,face_scanline_n_intersections,Jv_face,Jv_method,Jr_bh_mean,Ja_bh_mean,Jw_bh_mean,SRF_bh_mean,Q_ratio_bh_to_face,Qp_ratio_bh_to_face,face_fracture_count,bh_fracture_count,common_fracture_count,missed_fracture_count,miss_ratio,detection_ratio,bh_window_length,bh_fracture_frequency,face_fracture_density,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,orientation_bias_bh,face_orientation_bias,orientation_bias_gap_to_face,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
granite_dense_p32_05,47,30,30.5,Center,9.595250454298116,11.690268599230986,10.593287942094973,9.639726699890247,11.221447211426337,10.94951439869314,96.756883948193,4.0,96.756883948193,100.0,98.06000577903305,98.24769036935783,2.0,14,96.698965623753,98.5,96.698965623753,2.7,27,5.0,P32_derived_Jv_proxy,1.189727361722974,2.5747443396212235,0.7689370138737678,0.8197185508762805,1.104013698501199,0.9598964400325678,377,14,6,371,0.9840848806366048,0.015915119363395226,7.0,2.0,4.8001130836515635,2.0,0.07639437268410976,4.723718710967454,0.318718141913393,0.36212849276254233,0.04341035084914935,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,48,10,10.5,Center,9.71263973491756,11.250232064461244,10.066403682147945,8.926356971473616,10.62827105821307,11.244586602685738,95.44702963788265,4.0,95.44702963788265,95.70849438593099,96.94319959763405,96.30636868862332,2.4285714285714284,17,96.32993302096577,98.5,96.32993302096577,2.6,26,5.0,P32_derived_Jv_proxy,1.1572470049101014,2.6526534326838247,0.7586634820232117,0.9139894311214717,1.03642304840759,0.9447157176239138,390,17,9,381,0.9769230769230769,0.023076923076923078,7.0,2.4285714285714284,4.965634224467134,2.4285714285714284,0.11459155902616464,4.8510426654409695,0.28110769398925506,0.3323426052198475,0.05123491123059243,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,48,20,20.5,Center,9.857433813382489,11.570651659955475,9.52366866618689,9.767760778386165,12.44518769045759,11.906357224850655,96.14048439046027,4.0,96.14048439046027,98.32785988390711,94.23377868242629,96.30636868862332,3.5714285714285716,25,97.6072117394423,98.5,97.6072117394423,3.0,30,5.0,P32_derived_Jv_proxy,1.2278280910923247,2.387440076335237,0.8349645395446341,1.1693102606091978,0.9661407671089327,1.075582262451887,424,25,7,417,0.9834905660377359,0.01650943396226415,7.0,3.5714285714285716,5.39853566967709,3.5714285714285716,0.08912676813146139,5.309408901545629,0.23099611415992183,0.35033595586225375,0.11933984170233192,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,48,30,30.5,Center,11.067494404225911,12.482714448117607,8.916042830768324,9.357889692854057,10.664866302312655,9.590111593585705,93.59014121120421,4.0,93.59014121120421,93.78178793747213,94.76962153067522,96.30636868862332,3.2857142857142856,23,97.84078542497177,98.5,97.84078542497177,2.8,28,5.0,P32_derived_Jv_proxy,1.1683141864820816,2.639259290511428,0.7749076187272406,1.0322980741234336,0.805606265078743,0.8543707658009365,406,23,6,400,0.9852216748768473,0.014778325123152709,7.0,3.2857142857142856,5.16935255162476,3.2857142857142856,0.07639437268410976,5.092958178940651,0.2886738332971909,0.35075054267402883,0.06207670937683796,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,49,10,10.5,Center,10.20367694682803,11.588079111416308,8.833707614138335,8.247259778237124,11.419748500424438,12.0,93.33451592633605,4.0,93.33451592633605,100.0,95.7654376309658,96.30636868862332,2.7142857142857144,19,95.75975557982555,98.5,95.75975557982555,2.8,28,5.0,P32_derived_Jv_proxy,1.177831080211815,2.418052556046277,0.7604835532077904,0.9947307670322793,0.8657376806587774,0.9854738124089925,359,19,3,356,0.9916434540389972,0.008356545961002786,7.0,2.7142857142857144,4.570929965599234,2.7142857142857144,0.03819718634205488,4.532732779257179,0.20430280235055642,0.35246290324973806,0.14816010089918163,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,49,20,20.5,Center,9.378419207028681,11.53715893143878,8.728717281283702,7.918828719141776,11.309401132443565,12.0,94.46866442066789,4.0,94.46866442066789,92.02608160616732,95.19427177308967,96.30636868862332,3.142857142857143,22,97.12293949915066,98.5,97.12293949915066,2.6,26,5.0,P32_derived_Jv_proxy,1.2165415104357364,2.543943901818519,0.7779759024361802,1.0237610037355218,0.9307237273784841,0.9802587621139053,400,22,5,395,0.9875,0.0125,7.0,3.142857142857143,5.092958178940651,3.142857142857143,0.06366197723675814,5.029296201703892,0.31357470720019676,0.34450365123840854,0.03092894403821178,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,49,30,30.5,Center,10.412097040979429,11.775413470993538,9.941657273303505,11.143354998942732,11.52368385652513,11.24655807352325,97.46357518932561,4.0,97.46357518932561,100.0,97.70835402994248,98.24769036935783,2.142857142857143,15,97.19056738541012,98.5,97.19056738541012,2.0,20,5.0,P32_derived_Jv_proxy,1.1497635613816841,2.442578386966474,0.7763181570071962,0.9355439614841404,0.9548179616628245,0.9786224394507679,340,15,9,331,0.9735294117647059,0.026470588235294117,7.0,2.142857142857143,4.329014452099553,2.142857142857143,0.11459155902616464,4.2144228930733885,0.35102965656775664,0.3463922399880722,-0.004637416579684417,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,50,10,10.5,Center,9.939307281115074,11.580129311593014,9.188079149737222,8.351573766685076,12.708649180162029,12.848167792893712,97.84428814256636,4.0,97.84428814256636,99.83047295386189,97.1383636946524,96.30636868862332,2.5714285714285716,18,94.4684450176211,98.5,94.4684450176211,3.1,31,5.0,P32_derived_Jv_proxy,1.208513261650254,2.3602881308852113,0.7401624150277978,1.0651815368854758,0.924418461958088,1.097453131843635,397,18,7,390,0.982367758186398,0.017632241813602016,7.0,2.5714285714285716,5.054760992598596,2.5714285714285716,0.08912676813146139,4.965634224467134,0.22148063277448982,0.35522154432076325,0.13374091154627343,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,50,20,20.5,Center,10.276409044191894,11.342810203574997,12.578213255938335,10.2411695706111,12.67021013694505,12.090813614912888,97.42095109713621,4.0,97.42095109713621,100.0,97.24753298775217,98.24769036935783,2.4285714285714284,17,93.58389714813183,98.5,93.58389714813183,3.1,31,5.0,P32_derived_Jv_proxy,1.2690572298584823,2.476239856004459,0.7753567967715271,0.9379319894556258,1.2239891582602382,1.1170256673211094,383,17,6,377,0.9843342036553525,0.015665796344647518,7.0,2.4285714285714284,4.876507456335673,2.4285714285714284,0.07639437268410976,4.8001130836515635,0.341118263769847,0.3353960609900305,-0.005722202779816499,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,50,30,30.5,Center,10.63996620126316,11.893348171529198,10.02810032018525,9.892313009214316,11.43680816038669,11.214397322598025,93.44596028143954,4.0,93.44596028143954,92.99206727914067,94.36576236919201,96.30636868862332,3.5714285714285716,25,96.79862815485505,98.5,96.79862815485505,2.9,29,5.0,P32_derived_Jv_proxy,1.1857893274533489,2.414744195366357,0.7876502387671095,0.9362381211208355,0.942493625496172,0.9616138361916123,384,25,4,380,0.9895833333333334,0.010416666666666666,7.0,3.5714285714285716,4.8892398517830244,3.5714285714285716,0.05092958178940651,4.8383102699936185,0.27223134669277305,0.3405535209689501,0.06832217427617704,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,51,10,10.5,Center,9.615612366659455,11.769025926526835,9.628391105461342,9.591337698885162,12.546594022421122,11.3589867118887,94.94000468523201,4.0,94.94000468523201,99.1186663060283,95.45556682914925,96.30636868862332,3.0,21,96.32925014057487,98.5,96.32925014057487,2.9,29,5.0,P32_derived_Jv_proxy,1.15228665499057,2.2366903028556986,0.8086775968531461,1.1085599577656706,1.001328957357536,1.0660690273560944,396,21,9,387,0.9772727272727273,0.022727272727272728,7.0,3.0,5.042028597151244,3.0,0.11459155902616464,4.927437038125079,0.2533321196844096,0.34047943046565654,0.08714731078124693,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,51,20,20.5,Center,9.631559860968194,12.01008521332861,12.118009757110029,13.115670277408695,11.871584625223987,12.114060470157293,94.79904648802868,4.0,94.79904648802868,94.95345276969012,95.19427177308967,96.30636868862332,3.142857142857143,22,97.62059224842037,98.5,97.62059224842037,2.4,24,5.0,P32_derived_Jv_proxy,1.2055064772836517,2.4206366599736,0.814450140053415,0.9370434130271722,1.2581565117212374,0.9884679762345968,376,22,11,365,0.9707446808510638,0.02925531914893617,7.0,3.142857142857143,4.787380688204212,3.142857142857143,0.1400563499208679,4.647324338283344,0.27859584908950596,0.35538971688741905,0.07679386779791308,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,51,30,30.5,Center,10.433183648709425,11.580646528387744,11.655453044441723,7.349036126983458,9.434887748814166,9.657728273727272,94.16464252776517,4.0,94.16464252776517,96.32255959064253,96.21723565932624,98.24769036935783,2.7142857142857144,19,98.98932396719582,98.5,98.5,2.0,20,5.0,P32_derived_Jv_proxy,1.09950513726802,2.729507885317162,0.8710966058174459,0.8322878573272232,1.1171521020703485,0.8147116592917624,356,19,5,351,0.9859550561797753,0.014044943820224719,7.0,2.7142857142857144,4.532732779257179,2.7142857142857144,0.06366197723675814,4.469070802020421,0.3079682787679632,0.3400190213019886,0.0320507425340254,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,52,10,10.5,Center,9.910859308794954,11.788179934496696,10.294902388865001,10.970930028123917,10.383004706398319,10.115062478559462,96.13613398872289,4.0,96.13613398872289,96.68874299194803,97.48252804801439,98.24769036935783,2.142857142857143,15,97.16766657337782,98.5,97.16766657337782,2.4,24,5.0,P32_derived_Jv_proxy,1.1954824376728095,2.7645906871704553,0.837628737496793,0.9076235350193812,1.0387497257406575,0.8807979488007049,381,15,7,374,0.9816272965879265,0.01837270341207349,7.0,2.142857142857143,4.8510426654409695,2.142857142857143,0.08912676813146139,4.761915897309509,0.19568608069557414,0.34506264746797766,0.14937656677240352,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,52,20,20.5,Center,10.351869699803263,11.67683648368811,8.220742443043417,8.31582723622961,11.625145592174453,11.075984321896833,94.66164237412345,4.0,94.66164237412345,96.49949805100495,96.2092342145432,96.30636868862332,2.857142857142857,20,96.84782320198885,98.5,96.84782320198885,2.9,29,5.0,P32_derived_Jv_proxy,1.23304778996464,2.523041682462142,0.7873585981913774,1.136133443830355,0.7941311745065388,0.9955732109817701,403,20,4,399,0.9900744416873449,0.009925558312655087,7.0,2.857142857142857,5.131155365282706,2.857142857142857,0.05092958178940651,5.080225783493299,0.29806054207250554,0.3538626657944043,0.055802123721898744,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,52,30,30.5,Center,10.864363278989158,11.547694447948704,12.748125066907463,13.340077958143167,13.108255053075245,13.345703913922314,93.73589783855583,4.0,93.73589783855583,94.37766438466163,94.59229007676451,93.8448064449895,3.5714285714285716,25,96.67282526928904,98.5,96.67282526928904,2.0,20,5.0,P32_derived_Jv_proxy,1.2763867811437564,2.3567582787912715,0.7868172945266265,0.8274992264154127,1.1733890647380463,1.1351404483519005,386,25,7,379,0.9818652849740933,0.018134715025906734,7.0,3.5714285714285716,4.914704642677728,3.5714285714285716,0.08912676813146139,4.8255778745462665,0.2732904705457666,0.35366234494760584,0.08037187440183924,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,53,10,10.5,Center,9.20100317240704,11.384936725442016,8.802527744621338,7.690288453108381,9.636917366594707,8.80076871161269,86.22005634858711,4.0,86.22005634858711,85.42909122595428,92.10162166330737,96.30636868862332,4.285714285714286,30,96.08739049121846,98.5,96.08739049121846,3.0,30,5.0,P32_derived_Jv_proxy,1.0846804216329875,2.458129321832867,0.7994773836537925,0.927456544026097,0.9566921758074497,0.8464620927632391,395,30,13,382,0.9670886075949368,0.03291139240506329,7.0,4.285714285714286,5.029296201703892,4.285714285714286,0.16552114081557115,4.8637750608883215,0.2970102492320069,0.34126134594726987,0.04425109671526295,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,53,20,20.5,Center,11.0491266785351,11.93523930411024,9.810413400995182,8.148077933901352,11.075664000951775,11.39134221037293,93.57382567964585,4.0,93.57382567964585,94.04787785118614,94.35828286249848,93.8448064449895,3.4285714285714284,24,99.267615294658,98.5,98.5,3.0,30,5.0,P32_derived_Jv_proxy,1.1406810810462844,2.407107471144026,0.7825600235416886,0.9956319960608694,0.8878903904734535,0.9279800529125172,355,24,6,349,0.9830985915492958,0.016901408450704224,7.0,3.4285714285714284,4.520000383809828,3.4285714285714284,0.07639437268410976,4.443606011125718,0.31510050269086476,0.3426324493734282,0.027531946682563424,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,53,30,30.5,Center,9.706848717558508,11.327242725451185,8.856763585278975,8.139144375615292,11.706302640464449,12.0,97.44835691037152,4.0,97.44835691037152,99.59822126574443,97.15538815326533,98.24769036935783,2.142857142857143,15,98.28771088660709,98.5,98.28771088660709,2.1,21,5.0,P32_derived_Jv_proxy,1.1617128960445644,2.4268151325271488,0.7674036426629307,1.0385502184145603,0.9124241906910703,1.0334644471034027,364,15,5,359,0.9862637362637363,0.013736263736263736,7.0,2.142857142857143,4.634591942835992,2.142857142857143,0.06366197723675814,4.570929965599234,0.32283684419721936,0.35608688076458705,0.03325003656736769,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,54,10,10.5,Center,9.886664874102854,11.648423573621686,9.776015257692942,6.879035163840156,11.313719429892009,9.887070456711907,95.14567242084216,4.0,95.14567242084216,100.0,97.5401916543659,98.24769036935783,2.142857142857143,15,97.24002938241074,98.5,97.24002938241074,3.1,31,5.0,P32_derived_Jv_proxy,1.1938294585623148,2.5359689265320293,0.7974372141674478,1.0157807381350346,0.9888081959064126,0.97126614244286,386,15,6,380,0.9844559585492227,0.015544041450777202,7.0,2.142857142857143,4.914704642677728,2.142857142857143,0.07639437268410976,4.8383102699936185,0.3333747278738375,0.32422233312570836,-0.009152394748129122,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,54,20,20.5,Center,9.068107454816419,11.241826809148291,10.892283496036237,11.26535693754841,12.626767513535926,12.58609460606287,96.36779412787779,4.0,96.36779412787779,98.36543786820506,97.24753298775217,98.24769036935783,2.4285714285714284,17,95.44138864249045,98.5,95.44138864249045,3.2,32,5.0,P32_derived_Jv_proxy,1.1470834862179815,2.200178740777325,0.8140542396560414,1.0324737381093576,1.20116391984867,1.1231953425274803,378,17,8,370,0.9788359788359788,0.021164021164021163,7.0,2.4285714285714284,4.812845479098915,2.4285714285714284,0.10185916357881301,4.710986315520102,0.2920436082170742,0.3516191770570666,0.05957556883999238,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,54,30,30.5,Center,10.833382742446478,12.13243882898807,10.09057200587495,8.521327998448177,9.796928853437704,9.172022090097373,91.43225369585518,4.0,91.43225369585518,94.33856236833842,94.76632201228676,96.30636868862332,3.2857142857142856,23,99.59844454570369,98.5,98.5,1.9,19,5.0,P32_derived_Jv_proxy,1.0760139875316377,2.5022857104084233,0.7768294723685445,0.829853994581361,0.9314331678081392,0.8074987223533223,342,23,9,333,0.9736842105263158,0.02631578947368421,7.0,3.2857142857142856,4.354479242994256,3.2857142857142856,0.11459155902616464,4.2398876839680915,0.3490798475144884,0.3377508306340773,-0.011329016880411102,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,55,10,10.5,Center,9.50416854277737,11.565874012548662,9.568087609490073,9.349645713717202,10.561307433650367,10.618504905247427,95.63247568924258,4.0,95.63247568924258,95.45680201775144,94.45084895200706,98.24769036935783,3.4285714285714284,24,97.54680288713281,98.5,97.54680288713281,2.2,22,5.0,P32_derived_Jv_proxy,1.1451184778987826,2.6328570719996702,0.8055259916581122,0.9594425984092777,1.0067253717592455,0.9131439113197699,387,24,6,381,0.9844961240310077,0.015503875968992248,7.0,3.4285714285714284,4.927437038125079,3.4285714285714284,0.07639437268410976,4.8510426654409695,0.3231287038335734,0.3219067219077001,-0.0012219819258733056,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,55,20,20.5,Center,10.678159615286207,11.67020004915254,10.818597560594402,9.830375819665118,12.51358373706306,12.23155561801598,92.65900121880439,4.0,92.65900121880439,94.29471038599414,95.98956615221837,96.30636868862332,3.0,21,97.80473783668974,98.5,97.80473783668974,2.5,25,5.0,P32_derived_Jv_proxy,1.3248271801472142,2.49176345690024,0.8132034045350937,0.981526027753752,1.0131518866890838,1.072268143164501,362,21,7,355,0.9806629834254144,0.019337016574585635,7.0,3.0,4.609127151941289,3.0,0.08912676813146139,4.520000383809828,0.24138066156238147,0.3291425871960023,0.08776192563362084,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,55,30,30.5,Center,9.937752180454043,11.303944644702442,11.06729219185136,8.37030646140918,10.622286501045204,10.519553912685806,95.25827002903554,4.0,95.25827002903554,100.0,96.91305965081379,98.24769036935783,2.2857142857142856,16,97.83349643422588,98.5,97.83349643422588,2.3,23,5.0,P32_derived_Jv_proxy,1.1261446717603953,2.630535373015204,0.7887193287721743,0.8086163978078067,1.11366151931409,0.9396973211491535,374,16,10,364,0.9732620320855615,0.026737967914438502,7.0,2.2857142857142856,4.761915897309509,2.2857142857142856,0.12732395447351627,4.634591942835992,0.18444671378950428,0.3470198624518722,0.16257314866236794,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,56,10,10.5,Center,9.640998717779164,11.380334246453872,6.991814098312211,6.896416251468444,9.368404588946406,9.38128681628629,89.33952616400269,4.0,89.33952616400269,90.68775604256585,92.15755137456897,93.8448064449895,4.142857142857143,29,95.72799927881164,98.5,95.72799927881164,3.5,35,5.0,P32_derived_Jv_proxy,1.06770358858362,2.561669126819823,0.8211789722276459,1.148708738327558,0.7252167854164799,0.8232099678325014,359,29,15,344,0.958217270194986,0.04178272980501393,7.0,4.142857142857143,4.570929965599234,4.142857142857143,0.1909859317102744,4.379944033888959,0.2970764136188593,0.35910426233676296,0.06202784871790368,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,56,20,20.5,Center,10.08638892998518,11.576464491769885,7.960573347699468,7.496606348822835,10.545232226560298,10.482272616491466,93.74355065460666,4.0,93.74355065460666,95.69995004878686,95.80607677870441,96.30636868862332,3.142857142857143,22,95.72296040823662,98.5,95.72296040823662,2.6,26,5.0,P32_derived_Jv_proxy,1.0979145108197792,2.432540549603529,0.7852191434676766,1.0734433072354226,0.7892391819270411,0.9109199301787928,360,22,5,355,0.9861111111111112,0.013888888888888888,7.0,3.142857142857143,4.583662361046586,3.142857142857143,0.06366197723675814,4.520000383809828,0.2898763395016606,0.346389922833914,0.056513583332253425,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,56,30,30.5,Center,10.048825408088048,11.573625077887813,12.543242404893272,11.861295891775468,12.486705789820466,12.623874139694175,94.08179801302188,4.0,94.08179801302188,91.05467706884029,95.93990399064991,96.30636868862332,2.857142857142857,20,97.67034388132677,98.5,97.67034388132677,2.5,25,5.0,P32_derived_Jv_proxy,1.3473314457029493,2.5677059690089656,0.8117651410183528,0.8459489616536118,1.2482297080012486,1.0788932340375492,380,20,5,375,0.9868421052631579,0.013157894736842105,7.0,2.857142857142857,4.8383102699936185,2.857142857142857,0.06366197723675814,4.77464829275686,0.2730103515986173,0.3587644936398793,0.08575414204126197,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,57,10,10.5,Center,9.15841438816503,11.387332037423205,7.248076281947398,6.9662573251180335,9.888533279529877,9.903488608048354,85.74444587866694,4.0,85.74444587866694,90.80039359534756,91.52157389073156,90.97959895689502,4.714285714285714,33,94.32377044742941,98.5,94.32377044742941,2.7,27,5.0,P32_derived_Jv_proxy,1.1737336631458786,2.5408219986648817,0.794383922768454,1.121139960952964,0.791411698002411,0.8683801655236106,393,33,10,383,0.9745547073791349,0.02544529262086514,7.0,4.714285714285714,5.003831410809189,4.714285714285714,0.12732395447351627,4.876507456335673,0.2788436422772199,0.3464761889744864,0.06763254669726648,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,57,20,20.5,Center,9.716168451785517,11.858866453168345,9.438831534038467,9.964905146222709,10.788248339314405,10.311846431013052,88.88500944322006,4.0,88.88500944322006,94.16148368975897,94.14163384793947,96.30636868862332,3.2857142857142856,23,98.56638033032826,98.5,98.5,2.7,27,5.0,P32_derived_Jv_proxy,1.1976717788577953,2.4701653117915576,0.8474977562598436,1.0481669717449873,0.9714561435278446,0.9097200294748322,384,23,9,375,0.9765625,0.0234375,7.0,3.2857142857142856,4.8892398517830244,3.2857142857142856,0.11459155902616464,4.77464829275686,0.270329464245174,0.3424169021632032,0.07208743791802918,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,57,30,30.5,Center,10.196695937505135,11.68887905684663,9.15887802404053,8.426874619908022,11.504863306998102,12.0,95.76646806930785,4.0,95.76646806930785,100.0,98.20901392441168,99.53211598395555,1.5714285714285714,11,96.86622012778041,98.5,96.86622012778041,2.3,23,5.0,P32_derived_Jv_proxy,1.1034264526477162,2.3487433864787413,0.7755378523080092,1.0858487789027842,0.8982201764350607,0.9842571944706072,348,11,3,345,0.9913793103448276,0.008620689655172414,7.0,1.5714285714285714,4.430873615678366,1.5714285714285714,0.03819718634205488,4.392676429336311,0.2677362172127108,0.3679350591707564,0.10019884195804563,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,58,10,10.5,Center,10.351800834574941,11.778190580145177,10.560119140269716,6.165695913391753,10.968357053880894,11.07429108491246,94.61141572273,4.0,94.61141572273,97.94082322695368,94.74610541136488,98.24769036935783,3.142857142857143,22,95.7902590497216,98.5,95.7902590497216,2.8,28,5.0,P32_derived_Jv_proxy,1.182592724077082,2.607776989824298,0.7729490352301653,0.9544543061044193,1.0201238711045322,0.9312429595400297,359,22,9,350,0.9749303621169917,0.025069637883008356,7.0,3.142857142857143,4.570929965599234,3.142857142857143,0.11459155902616464,4.456338406573069,0.33721435036605996,0.3573590853722318,0.020144735006171866,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,58,20,20.5,Center,10.124623085307977,11.18617427622415,7.522563269727745,6.499127807198297,10.515701671518388,9.859980179201376,90.34026565303502,4.0,90.34026565303502,91.50758940040504,95.85758246545265,96.30636868862332,3.0,21,92.74649759519606,98.5,92.74649759519606,3.8,38,5.0,P32_derived_Jv_proxy,1.2013448539178273,2.594809985874059,0.7489249680666565,1.095623897826122,0.7429968707322915,0.9400623852132511,412,21,7,405,0.9830097087378641,0.01699029126213592,7.0,3.0,5.24574692430887,3.0,0.08912676813146139,5.156620156177409,0.26657343097284647,0.3477980936004029,0.08122466262755645,0,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,58,30,30.5,Center,9.832364785475994,11.566764146394496,9.12569591495073,8.632409056427186,11.050403919415729,11.351277637656818,96.13448719618779,4.0,96.13448719618779,100.0,94.96112023800727,96.30636868862332,3.142857142857143,22,97.41139128083812,98.5,97.41139128083812,2.7,27,5.0,P32_derived_Jv_proxy,1.1211600685031378,2.501334897819939,0.8217978743598324,1.0658195700715642,0.9281282899949839,0.9553582816729498,385,22,9,376,0.9766233766233766,0.023376623376623377,7.0,3.142857142857143,4.901972247230376,3.142857142857143,0.11459155902616464,4.787380688204212,0.29872988505630893,0.3444949774938538,0.045765092437544896,1,1,1,1,1,1,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
